"","Cc","age","sam"
"101",181.439142380106,10.2,5
"102",195.889379921706,10.3,5
"103",209.545674813188,10.4,5
"104",223.08075283391,10.5,5
"105",236.708021639396,10.6,5
"106",250.297084357591,10.7,5
"107",263.257123396852,10.8,5
"108",278.142198910578,10.9,5
"109",290.809994455233,11,5
"110",304.760914875143,11.1,5
"111",316.629078402266,11.2,5
"112",330.971677493161,11.3,5
"113",344.376955511777,11.4,5
"114",358.265899126693,11.5,5
"115",370.786036421035,11.6,5
"116",385.361814364553,11.7,5
"117",398.693484884631,11.8,5
"118",412.869568294345,11.9,5
"119",426.273318847635,12,5
"120",440.866992769035,12.1,5
"121",451.611109834436,12.2,5
"122",468.798625968236,12.3,5
"123",482.409061469158,12.4,5
"124",500.882591330925,12.5,5
"125",517.339775422943,12.6,5
"126",532.412545161323,12.7,5
"127",547.99121106961,12.8,5
"128",566.729424303726,12.9,5
"129",582.592900678223,13,5
"130",598.189781368071,13.1,5
"131",616.785083370473,13.2,5
"132",633.90743565738,13.3,5
"133",654.716612477863,13.4,5
"134",673.201971304264,13.5,5
"135",691.998333271408,13.6,5
"136",710.778473593517,13.7,5
"137",729.527306536692,13.8,5
"138",751.019384793195,13.9,5
"139",771.058464770637,14,5
"140",786.984581637169,14.1,5
"141",808.626905384379,14.2,5
"142",826.928834214444,14.3,5
"143",845.966653080541,14.4,5
"144",863.656777151507,14.5,5
"145",884.517292427432,14.6,5
"146",901.503203064101,14.7,5
"147",922.174151969919,14.8,5
"148",940.530564800497,14.9,5
"149",957.922854495972,15,5
"150",978.492204109828,15.1,5
"151",999.106048538119,15.2,5
"152",1018.63389606417,15.3,5
"153",1035.7631178285,15.4,5
"154",1058.83780722323,15.5,5
"155",1080.63932458796,15.6,5
"156",1103.19480318923,15.7,5
"157",1126.77636940147,15.8,5
"158",1146.25070468872,15.9,5
"159",1173.54459989208,16,5
"160",1194.4395016962,16.1,5
"161",1220.49443560855,16.2,5
"162",1245.04618533233,16.3,5
"163",1274.41255781526,16.4,5
"164",1301.49262027575,16.5,5
"165",1328.8912335873,16.6,5
"166",1355.22057675151,16.7,5
"167",1384.54827041818,16.8,5
"168",1412.92044890231,16.9,5
"169",1439.74493899599,17,5
"170",1469.57209001079,17.1,5
"171",1496.90381493462,17.2,5
"172",1527.36767051076,17.3,5
"173",1556.037733644,17.4,5
"174",1582.55889137237,17.5,5
"175",1612.52575376643,17.6,5
"176",1637.07529506767,17.7,5
"177",1667.39647082234,17.8,5
"178",1697.00542327754,17.9,5
"179",1727.37156510323,18,5
"180",1755.66187614981,18.1,5
"181",1783.35681105755,18.2,5
"182",1814.8585773087,18.3,5
"183",1842.30290928274,18.4,5
"184",1870.75189945302,18.5,5
"185",1897.72010414299,18.6,5
"186",1928.62643540056,18.7,5
"187",1963.92598511812,18.8,5
"188",1993.5392374673,18.9,5
"189",2024.88567076171,19,5
"190",2056.96404726199,19.1,5
"191",2090.62199391422,19.2,5
"192",2125.47219811875,19.3,5
"193",2156.4625004393,19.4,5
"194",2192.07868991628,19.5,5
"195",2225.70922920637,19.6,5
"196",2264.80501710484,19.7,5
"197",2298.17772479054,19.8,5
"198",2334.99268602388,19.9,5
"199",2368.0700640399,20,5
"200",2406.50180197252,20.1,5
"201",2447.15174110586,20.2,5
"202",2481.1685840742,20.3,5
"203",2517.57554948215,20.4,5
"204",2552.27580197376,20.5,5
"205",2587.34044564137,20.6,5
"206",2625.30279162838,20.7,5
"207",2663.47072700708,20.8,5
"208",2695.547070763,20.9,5
"209",2731.49266815523,21,5
"210",2765.50794509118,21.1,5
"211",2805.25201331905,21.2,5
"212",2835.59173002658,21.3,5
"213",2875.96034249796,21.4,5
"214",2912.01568819025,21.5,5
"215",2950.50372193579,21.6,5
"216",2986.68868314949,21.7,5
"217",3021.86151559849,21.8,5
"218",3065.85922373385,21.9,5
"219",3101.07813304349,22,5
"220",3142.74858507971,22.1,5
"221",3187.92185717526,22.2,5
"222",3227.19658239851,22.3,5
"223",3272.40915418546,22.4,5
"224",3315.8524108153,22.5,5
"225",3365.67162041999,22.6,5
"226",3412.77631145321,22.7,5
"227",3460.5786777357,22.8,5
"228",3509.36670570017,22.9,5
"229",3557.29546294301,23,5
"230",3607.52495541932,23.1,5
"231",3661.73664134466,23.2,5
"232",3708.76106806984,23.3,5
"233",3760.11510886705,23.4,5
"234",3811.90902076788,23.5,5
"235",3863.30613826623,23.6,5
"236",3912.18536765215,23.7,5
"237",3965.67290042868,23.8,5
"238",4013.13765625385,23.9,5
"239",4061.45160148245,24,5
"240",4113.19923413254,24.1,5
"241",4163.66639688533,24.2,5
"242",4212.25417549855,24.3,5
"243",4264.44236339589,24.4,5
"244",4312.84537538367,24.5,5
"245",4363.93512980972,24.6,5
"246",4414.15841275491,24.7,5
"247",4462.01005242766,24.8,5
"248",4513.62024608974,24.9,5
"249",4559.918848265,25,5
"250",4617.57617340058,25.1,5
"251",4675.94011580041,25.2,5
"252",4731.6859319846,25.3,5
"253",4789.51556446324,25.4,5
"254",4847.88906127661,25.5,5
"255",4908.35104815481,25.6,5
"256",4974.73563970492,25.7,5
"257",5035.39965376799,25.8,5
"258",5092.18411514953,25.9,5
"259",5155.71642101907,26,5
"260",5216.95831847947,26.1,5
"261",5284.06373703187,26.2,5
"262",5343.60666881132,26.3,5
"263",5412.55278625775,26.4,5
"264",5482.20672773027,26.5,5
"265",5550.5842231817,26.6,5
"266",5616.31204329099,26.7,5
"267",5680.64227557341,26.8,5
"268",5750.0526780637,26.9,5
"269",5812.20112964233,27,5
"270",5881.91565163558,27.1,5
"271",5945.31681452002,27.2,5
"272",6011.19955115657,27.3,5
"273",6076.68423138536,27.4,5
"274",6139.84608452295,27.5,5
"275",6200.01670596642,27.6,5
"276",6269.1667650056,27.7,5
"277",6334.32818023911,27.8,5
"278",6395.16884176762,27.9,5
"279",6464.13337448606,28,5
"280",6528.98719922404,28.1,5
"281",6589.58279799564,28.2,5
"282",6661.46636453081,28.3,5
"283",6735.24014978372,28.4,5
"284",6804.17015420615,28.5,5
"285",6873.64979676393,28.6,5
"286",6943.79321498235,28.7,5
"287",7018.78108126947,28.8,5
"288",7099.99082689039,28.9,5
"289",7168.3315826528,29,5
"290",7247.36637646562,29.1,5
"291",7324.02747043219,29.2,5
"292",7411.75487867401,29.3,5
"293",7496.03172895004,29.4,5
"294",7575.61767633689,29.5,5
"295",7659.57090774119,29.6,5
"296",7748.53927256687,29.7,5
"297",7835.4349184586,29.8,5
"298",7923.52531999327,29.9,5
"299",8014.24308280529,30,5
"300",8099.1516005472,30.1,5
"301",8179.07091518135,30.2,5
"302",8270.73405117574,30.3,5
"303",8357.30370721808,30.4,5
"304",8448.91262962559,30.5,5
"305",8530.03877512494,30.6,5
"306",8614.11292290905,30.7,5
"307",8705.40666328438,30.8,5
"308",8782.59467487079,30.9,5
"309",8867.5727345226,31,5
"310",8952.15039683267,31.1,5
"311",9039.01994352037,31.2,5
"312",9124.09772226463,31.3,5
"313",9210.94872428833,31.4,5
"314",9299.49734332723,31.5,5
"315",9391.16046572881,31.6,5
"316",9485.2299314091,31.7,5
"317",9575.72603186283,31.8,5
"318",9670.74460055298,31.9,5
"319",9766.28677462595,32,5
"320",9869.35946069789,32.1,5
"321",9969.93270905717,32.2,5
"322",10066.0101158932,32.3,5
"323",10170.400942828,32.4,5
"324",10265.8253623317,32.5,5
"325",10375.5862654392,32.6,5
"326",10480.351797077,32.7,5
"327",10592.2921927162,32.8,5
"328",10687.110199005,32.9,5
"329",10795.0245521467,33,5
"330",10903.5271701618,33.1,5
"331",11009.55089255,33.2,5
"332",11114.7672457544,33.3,5
"333",11230.1486134793,33.4,5
"334",11328.5903393254,33.5,5
"335",11436.4250367973,33.6,5
"336",11547.8906341429,33.7,5
"337",11651.8104821255,33.8,5
"338",11752.0793387928,33.9,5
"339",11868.2578484214,34,5
"340",11969.3755099898,34.1,5
"341",12076.0512319675,34.2,5
"342",12184.4493322059,34.3,5
"343",12287.2963354432,34.4,5
"344",12389.9222177035,34.5,5
"345",12503.2987124344,34.6,5
"346",12616.4195911171,34.7,5
"347",12736.9883565882,34.8,5
"348",12867.2934997331,34.9,5
