"","Cc","age","sam"
"428",18474.3034127151,42.9,6
"429",18638.0517247623,43,6
"430",18789.0076279052,43.1,6
"431",18940.838815198,43.2,6
"432",19088.9659061737,43.3,6
"433",19237.2669000184,43.4,6
"434",19385.3707090778,43.5,6
"435",19518.7894874182,43.6,6
"436",19663.5313567363,43.7,6
"437",19813.651845625,43.8,6
"438",19950.749943218,43.9,6
"439",20120.1147741017,44,6
"440",20247.9236278183,44.1,6
"441",20400.7137220588,44.2,6
"442",20552.1761582081,44.3,6
"443",20708.8989771255,44.4,6
"444",20876.9906828983,44.5,6
"445",21050.5373932741,44.6,6
"446",21202.5484443381,44.7,6
"447",21375.0680949437,44.8,6
"448",21537.3335704921,44.9,6
"449",21681.8760052179,45,6
"450",21859.8004404563,45.1,6
"451",22028.6188407585,45.2,6
"452",22205.967706134,45.3,6
"453",22386.8766780326,45.4,6
"454",22570.9312953118,45.5,6
"455",22739.4588712017,45.6,6
"456",22916.2154139153,45.7,6
"457",23097.6409345912,45.8,6
"458",23271.6377634558,45.9,6
"459",23449.4892565488,46,6
"460",23615.4823626827,46.1,6
"461",23784.3512907524,46.2,6
"462",23958.9936908727,46.3,6
"463",24147.7825301643,46.4,6
"464",24309.079884437,46.5,6
"465",24494.3750591909,46.6,6
"466",24670.0815070775,46.7,6
"467",24861.8140640277,46.8,6
"468",25037.2503491314,46.9,6
"469",25215.3811452541,47,6
"470",25387.8762087496,47.1,6
"471",25546.8976835798,47.2,6
"472",25708.1241342364,47.3,6
"473",25889.0781340177,47.4,6
"474",26080.9305637657,47.5,6
"475",26272.3577802259,47.6,6
"476",26450.8493147992,47.7,6
"477",26625.1825406768,47.8,6
"478",26797.6244949581,47.9,6
"479",26990.7946742657,48,6
"480",27191.4205329541,48.1,6
"481",27354.0307961766,48.2,6
"482",27545.7497077864,48.3,6
"483",27735.3170788725,48.4,6
"484",27934.8638050914,48.5,6
"485",28141.9035535263,48.6,6
"486",28327.2822500709,48.7,6
"487",28546.8931477717,48.8,6
"488",28738.4039196731,48.9,6
"489",28946.8964491149,49,6
"490",29121.4824203957,49.1,6
"491",29328.5916837773,49.2,6
"492",29522.8024698385,49.3,6
"493",29720.6517439506,49.4,6
"494",29914.1048755716,49.5,6
"495",30119.1673775438,49.6,6
"496",30314.2563888138,49.7,6
"497",30533.6015183648,49.8,6
"498",30726.9273571282,49.9,6
"499",1.56597373359971,0.2,6
"500",2.07632437842199,0.3,6
"501",3.02626947526221,0.4,6
"502",3.6221774779172,0.5,6
"503",4.84812598644278,0.6,6
"504",6.21583627966005,0.7,6
"505",7.27312206696829,0.8,6
"506",8.70559444117871,0.9,6
"507",9.98345036988455,1,6
"508",11.1200181488832,1.1,6
"509",12.9269713753677,1.2,6
"510",15.2908221848347,1.3,6
"511",17.4616858886448,1.4,6
"512",18.7742418286355,1.5,6
"513",20.4645511990939,1.6,6
"514",23.0843284657178,1.7,6
"515",25.4011563526606,1.8,6
"516",28.2285965283295,1.9,6
"517",30.1210706530157,2,6
"518",32.6962185833551,2.1,6
"519",35.1441042515011,2.2,6
"520",36.8609738513609,2.3,6
"521",39.4201787907804,2.4,6
"522",40.9678929408229,2.5,6
"523",43.936903367452,2.6,6
"524",46.370509667163,2.7,6
"525",49.0364368119484,2.8,6
"526",50.4002157596592,2.9,6
"527",53.2258141748476,3,6
"528",55.4166981451211,3.1,6
"529",57.765460056905,3.2,6
"530",59.7089821165832,3.3,6
"531",62.4759891569229,3.4,6
"532",63.7233323172365,3.5,6
"533",66.849780196446,3.6,6
"534",68.4236251832165,3.7,6
"535",70.9838182280097,3.8,6
"536",72.9951045662617,3.9,6
"537",74.101226180297,4,6
"538",77.6607603296209,4.1,6
"539",78.9754631144061,4.2,6
"540",81.9813841513987,4.3,6
"541",83.0554951840326,4.4,6
"542",85.3642193709336,4.5,6
"543",87.4249253831686,4.6,6
"544",89.0160114235752,4.7,6
"545",91.9963266055728,4.8,6
"546",92.8676649725751,4.9,6
"547",96.0951171651246,5,6
"548",97.858165940672,5.1,6
"549",100.223377918726,5.2,6
"550",102.07173788002,5.3,6
"551",104.212691520168,5.4,6
"552",107.042459668455,5.5,6
"553",108.969564804539,5.6,6
"554",111.299543905645,5.7,6
"555",113.06148568848,5.8,6
"556",115.545040136261,5.9,6
"557",116.737432377622,6,6
"558",118.995880568445,6.1,6
"559",121.103738514961,6.2,6
"560",122.381131617773,6.3,6
"561",124.325321692334,6.4,6
"562",126.835687777361,6.5,6
"563",129.985603682079,6.6,6
"564",131.348613497925,6.7,6
"565",133.508369043356,6.8,6
"566",135.921323980243,6.9,6
"567",137.686976942516,7,6
"568",140.393458422422,7.1,6
"569",142.6886895952,7.2,6
"570",145.2465481429,7.3,6
"571",148.258498687275,7.4,6
"572",149.968356951164,7.5,6
"573",152.170071230861,7.6,6
"574",154.105713970696,7.7,6
"575",157.271822572186,7.8,6
"576",159.729117990131,7.9,6
"577",162.111461358873,8,6
"578",164.550801288194,8.1,6
"579",168.532134746244,8.2,6
"580",171.289520981317,8.3,6
"581",175.9517384638,8.4,6
"582",177.678776018247,8.5,6
"583",180.352407747064,8.6,6
"584",184.639377548918,8.7,6
"585",186.265281682361,8.8,6
"586",188.942437650695,8.9,6
"587",193.359641643998,9,6
"588",198.653154594828,9.1,6
"589",204.350879225462,9.2,6
"590",208.851605035434,9.3,6
"591",214.86120957935,9.4,6
"592",218.868325077157,9.5,6
"593",225.319588454139,9.6,6
"594",231.721606998448,9.7,6
"595",238.382764312556,9.8,6
"596",245.151301035177,9.9,6
"597",250.663663503621,10,6
"598",259.278595838821,10.1,6
"599",270.475124129682,10.2,6
"600",277.895971457115,10.3,6
"601",285.163862426161,10.4,6
"602",292.560714994761,10.5,6
"603",300.151724509525,10.6,6
"604",309.733974284966,10.7,6
"605",316.825325018759,10.8,6
"606",324.591115177179,10.9,6
"607",333.867827970145,11,6
"608",341.384841075373,11.1,6
"609",349.703634344339,11.2,6
"610",357.64476167324,11.3,6
"611",365.460832217561,11.4,6
"612",373.787927441835,11.5,6
"613",379.989804699466,11.6,6
"614",389.232032851502,11.7,6
"615",396.339167081555,11.8,6
"616",405.586780170066,11.9,6
"617",413.969111505644,12,6
"618",422.307220372336,12.1,6
"619",428.824158893093,12.2,6
"620",437.176150430569,12.3,6
"621",445.776813234917,12.4,6
"622",453.867552762586,12.5,6
"623",463.58873870688,12.6,6
"624",470.798089047037,12.7,6
"625",482.912354917693,12.8,6
"626",492.399851556029,12.9,6
"627",505.506254316203,13,6
"628",519.02364854699,13.1,6
"629",533.933007736911,13.2,6
"630",547.634061662746,13.3,6
"631",560.248674945986,13.4,6
"632",571.951346228009,13.5,6
"633",583.558148847517,13.6,6
"634",597.119693088315,13.7,6
"635",609.612204246609,13.8,6
"636",621.290203447526,13.9,6
"637",632.81522340197,14,6
"638",647.722380839452,14.1,6
"639",660.759837173171,14.2,6
"640",675.479697285303,14.3,6
"641",690.351376348857,14.4,6
"642",701.821826651622,14.5,6
"643",715.746707528352,14.6,6
"644",730.283644757006,14.7,6
"645",744.144949191912,14.8,6
"646",755.853144768459,14.9,6
"647",771.872444139281,15,6
"648",785.013564045782,15.1,6
"649",795.530282473415,15.2,6
"650",807.142249030878,15.3,6
"651",818.065370528884,15.4,6
"652",833.579475303936,15.5,6
"653",848.367141737901,15.6,6
"654",865.464870646413,15.7,6
"655",880.884710852918,15.8,6
"656",895.9542904354,15.9,6
"657",909.558253880688,16,6
"658",928.104771254269,16.1,6
"659",945.948702730166,16.2,6
"660",963.858516881245,16.3,6
"661",981.531248032257,16.4,6
"662",999.57251487372,16.5,6
"663",1022.04522339206,16.6,6
"664",1038.70009643405,16.7,6
"665",1057.1315263803,16.8,6
"666",1078.57802152405,16.9,6
"667",1094.38307211781,17,6
"668",1112.942798576,17.1,6
"669",1130.26128155763,17.2,6
"670",1150.32321402611,17.3,6
"671",1169.95985605092,17.4,6
"672",1186.75921283114,17.5,6
"673",1206.39461058701,17.6,6
"674",1227.56493370928,17.7,6
"675",1248.00511453849,17.8,6
"676",1269.97213970732,17.9,6
"677",1286.11207483399,18,6
"678",1311.89802704132,18.1,6
"679",1329.75513723757,18.2,6
"680",1353.32778218622,18.3,6
"681",1374.51989735521,18.4,6
"682",1394.70636133783,18.5,6
"683",1415.23272338707,18.6,6
"684",1436.59010858381,18.7,6
"685",1457.45479267372,18.8,6
"686",1480.7969303667,18.9,6
"687",1507.76044674267,19,6
"688",1525.36412682116,19.1,6
"689",1551.08415793808,19.2,6
"690",1576.57813039716,19.3,6
"691",1598.55604929329,19.4,6
"692",1621.23486184719,19.5,6
"693",1646.54813564216,19.6,6
"694",1672.55010599453,19.7,6
"695",1704.28391684736,19.8,6
"696",1731.28874163393,19.9,6
"697",1763.87965577282,20,6
"698",1791.3300041598,20.1,6
"699",1819.68229060325,20.2,6
"700",1845.3058035752,20.3,6
"701",1871.02751175759,20.4,6
"702",1903.5908793823,20.5,6
"703",1930.18032996784,20.6,6
"704",1958.65083105939,20.7,6
"705",1985.34672200239,20.8,6
"706",2013.94937292528,20.9,6
"707",2041.50886526436,21,6
"708",2069.01792416216,21.1,6
"709",2093.73225754816,21.2,6
"710",2124.63894223459,21.3,6
"711",2155.20063875329,21.4,6
"712",2185.78834913532,21.5,6
"713",2211.89611909683,21.6,6
"714",2240.67693773379,21.7,6
"715",2272.5143472883,21.8,6
"716",2303.96456163319,21.9,6
"717",2332.52310856063,22,6
"718",2364.28962175155,22.1,6
"719",2396.44574216039,22.2,6
"720",2426.54461531917,22.3,6
"721",2460.05971280953,22.4,6
"722",2494.30928639943,22.5,6
"723",2530.5852187111,22.6,6
"724",2562.62617307989,22.7,6
"725",2599.74107903185,22.8,6
"726",2632.6628570157,22.9,6
"727",2673.41779451562,23,6
"728",2704.98724433079,23.1,6
"729",2741.31366349566,23.2,6
"730",2774.78275708512,23.3,6
"731",2810.31896410526,23.4,6
"732",2843.58492420854,23.5,6
"733",2877.82583757801,23.6,6
"734",2912.73702154445,23.7,6
"735",2944.50370310397,23.8,6
"736",2982.24172761432,23.9,6
"737",3015.12692216828,24,6
"738",3056.18219377449,24.1,6
"739",3093.09194806331,24.2,6
"740",3131.9705017146,24.3,6
"741",3168.03753002305,24.4,6
"742",3206.28901753955,24.5,6
"743",3240.9495585173,24.6,6
"744",3277.71363380822,24.7,6
"745",3311.52092125992,24.8,6
"746",3345.41765996289,24.9,6
"747",3377.62191188789,25,6
"748",3418.78605125071,25.1,6
"749",3449.60041661754,25.2,6
"750",3489.43495238608,25.3,6
"751",3529.63037450992,25.4,6
"752",3566.12479020644,25.5,6
"753",3611.40124301285,25.6,6
"754",3654.1844519635,25.7,6
"755",3694.54027478759,25.8,6
"756",3737.93608452004,25.9,6
"757",3780.6157362391,26,6
"758",3824.47182553831,26.1,6
"759",3862.66067757494,26.2,6
"760",3907.9090743007,26.3,6
"761",3949.32026789168,26.4,6
"762",4001.05729471005,26.5,6
"763",4049.16880035829,26.6,6
"764",4095.91919646078,26.7,6
"765",4136.39193938792,26.8,6
"766",4180.40165718305,26.9,6
"767",4224.70769082234,27,6
"768",4270.22577771888,27.1,6
"769",4308.70327999898,27.2,6
"770",4354.93852364598,27.3,6
"771",4391.85096154204,27.4,6
"772",4435.23576165981,27.5,6
"773",4476.24747248091,27.6,6
"774",4521.43695539748,27.7,6
"775",4562.35617465327,27.8,6
"776",4613.97228362296,27.9,6
"777",4655.27950239813,28,6
"778",4701.41957908083,28.1,6
"779",4747.65467567734,28.2,6
"780",4790.51512967395,28.3,6
"781",4832.08080644321,28.4,6
"782",4879.97327814353,28.5,6
"783",4920.88817444269,28.6,6
"784",4966.13605415243,28.7,6
"785",5018.62078851098,28.8,6
"786",5073.9449084047,28.9,6
"787",5117.95474903179,29,6
"788",5171.44351231598,29.1,6
"789",5220.71868134356,29.2,6
"790",5271.72718592403,29.3,6
"791",5322.77783258633,29.4,6
"792",5382.6272816104,29.5,6
"793",5436.29798413581,29.6,6
"794",5487.50429515372,29.7,6
"795",5540.13100671935,29.8,6
"796",5601.75342837653,29.9,6
"797",5650.05136668866,30,6
"798",5707.55333958372,30.1,6
"799",5762.61429468111,30.2,6
"800",5811.20528209344,30.3,6
"801",5866.93190495659,30.4,6
"802",5920.76332741073,30.5,6
"803",5978.94685794231,30.6,6
"804",6028.11640065857,30.7,6
"805",6076.0782825882,30.8,6
"806",6136.17174254953,30.9,6
"807",6194.30762131105,31,6
"808",6252.51916734933,31.1,6
"809",6311.42133119707,31.2,6
"810",6368.81886394811,31.3,6
"811",6425.02981166644,31.4,6
"812",6481.60026446709,31.5,6
"813",6540.26117504097,31.6,6
"814",6602.92791073249,31.7,6
"815",6661.80502690462,31.8,6
"816",6718.32468625783,31.9,6
"817",6774.85760178256,32,6
"818",6831.3120040799,32.1,6
"819",6893.87289382858,32.2,6
"820",6948.42051406668,32.3,6
"821",7013.86145264368,32.4,6
"822",7086.01194802322,32.5,6
"823",7160.38952546072,32.6,6
"824",7234.57568324848,32.7,6
"825",7304.59006852547,32.8,6
"826",7373.79765230296,32.9,6
"827",7456.81912663381,33,6
"828",7529.53466141581,33.1,6
"829",7599.08128328009,33.2,6
"830",7675.46484490531,33.3,6
"831",7753.65159213686,33.4,6
"832",7817.26702028872,33.5,6
"833",7899.74039888489,33.6,6
"834",7970.20435515224,33.7,6
"835",8043.08025537432,33.8,6
"836",8116.02228247324,33.9,6
"837",8191.95231603061,34,6
"838",8263.89197800765,34.1,6
"839",8335.67910263486,34.2,6
"840",8398.96914159215,34.3,6
"841",8473.07808719477,34.4,6
"842",8537.65632237091,34.5,6
"843",8617.8831992164,34.6,6
"844",8688.57325714025,34.7,6
"845",8757.33869407563,34.8,6
"846",8837.79706660557,34.9,6
