"","Cc","age","sam"
"213",4366.526187784,21.4,4
"214",4426.15448818481,21.5,4
"215",4483.92279999527,21.6,4
"216",4540.79377210108,21.7,4
"217",4597.99849223021,21.8,4
"218",4655.99660387257,21.9,4
"219",4719.65841220468,22,4
"220",4792.9788028223,22.1,4
"221",4863.94987895241,22.2,4
"222",4923.63678397229,22.3,4
"223",4989.12995585147,22.4,4
"224",5060.71299873991,22.5,4
"225",5134.80292724533,22.6,4
"226",5198.85260100611,22.7,4
"227",5268.45330011869,22.8,4
"228",5339.04916022007,22.9,4
"229",5422.74717518205,23,4
"230",5497.00042762731,23.1,4
"231",5576.11039185735,23.2,4
"232",5643.06128971071,23.3,4
"233",5731.15163318755,23.4,4
"234",5800.0288949071,23.5,4
"235",5883.85627730141,23.6,4
"236",5954.90290577899,23.7,4
"237",6035.7768800447,23.8,4
"238",6110.39451588506,23.9,4
"239",6190.86775881833,24,4
"240",6268.60160924678,24.1,4
"241",6347.9517308404,24.2,4
"242",6419.68165568423,24.3,4
"243",6501.32388203368,24.4,4
"244",6581.22273909454,24.5,4
"245",6657.72173927511,24.6,4
"246",6725.64194273632,24.7,4
"247",6807.90545478976,24.8,4
"248",6884.1327459656,24.9,4
"249",6965.17921378289,25,4
"250",7049.12758912522,25.1,4
"251",7124.03231905019,25.2,4
"252",7205.62032977233,25.3,4
"253",7286.12193154015,25.4,4
"254",7369.32668863891,25.5,4
"255",7466.71084857701,25.6,4
"256",7552.27592609729,25.7,4
"257",7639.4967964199,25.8,4
"258",7737.934054638,25.9,4
"259",7821.55619820003,26,4
"260",7910.8343735269,26.1,4
"261",8011.55703916393,26.2,4
"262",8105.88905028213,26.3,4
"263",8196.82321762954,26.4,4
"264",8299.27459768464,26.5,4
"265",8385.13044417954,26.6,4
"266",8489.88737533417,26.7,4
"267",8582.31796284085,26.8,4
"268",8673.68572348574,26.9,4
"269",8766.71006244066,27,4
"270",8854.5485433847,27.1,4
"271",8950.10122426504,27.2,4
"272",9045.10415588239,27.3,4
"273",9140.51987555141,27.4,4
"274",9236.14704945908,27.5,4
"275",9325.38469926917,27.6,4
"276",9420.59688316007,27.7,4
"277",9513.18351146541,27.8,4
"278",9609.40278885018,27.9,4
"279",9704.75723860113,28,4
"280",9791.789127565,28.1,4
"281",9884.21326189546,28.2,4
"282",9984.44321399686,28.3,4
"283",10092.6361924861,28.4,4
"284",10192.768133623,28.5,4
"285",10289.8768038216,28.6,4
"286",10397.9457631789,28.7,4
"287",10507.0076522511,28.8,4
"288",10618.1736486728,28.9,4
"289",10741.7364488524,29,4
"290",10847.733756297,29.1,4
"291",10962.2748407253,29.2,4
"292",11081.6211524164,29.3,4
"293",11195.7897433679,29.4,4
"294",11324.6430154093,29.5,4
"295",11449.9853534595,29.6,4
"296",11565.8400770582,29.7,4
"297",11694.3516466884,29.8,4
"298",11808.6649654138,29.9,4
"299",11943.5975620661,30,4
"300",12059.3948470384,30.1,4
"301",12179.3200393133,30.2,4
"302",12299.8414102693,30.3,4
"303",12430.4299121607,30.4,4
"304",12546.0829068421,30.5,4
"305",12670.8859630333,30.6,4
"306",12792.5540209064,30.7,4
"307",12912.6035924084,30.8,4
"308",13038.3349294806,30.9,4
"309",13159.8014336506,31,4
"310",13276.2292626198,31.1,4
"311",13396.7147015166,31.2,4
"312",13515.4162078943,31.3,4
"313",13633.0749965406,31.4,4
"314",13774.9520919692,31.5,4
"315",13913.8037599916,31.6,4
"316",14051.2456390697,31.7,4
"317",14191.655752639,31.8,4
"318",14324.2183457546,31.9,4
"319",14475.4134951189,32,4
"320",14631.6296873541,32.1,4
"321",14792.0944882372,32.2,4
"322",14934.0193296299,32.3,4
"323",15088.0038247938,32.4,4
"324",15251.4658578107,32.5,4
"325",15428.6113759355,32.6,4
"326",15592.5250541255,32.7,4
"327",15758.8815760726,32.8,4
"328",15921.9317352473,32.9,4
"329",16100.4814210425,33,4
"330",16262.2235072102,33.1,4
"331",16433.5558863481,33.2,4
"332",16608.3367166847,33.3,4
"333",16764.6121874002,33.4,4
"334",16918.0425976591,33.5,4
"335",17107.9539356831,33.6,4
"336",17266.4895194219,33.7,4
"337",17424.9059081715,33.8,4
"338",17604.4829663039,33.9,4
"339",17752.2086908849,34,4
"340",17922.8804151741,34.1,4
"341",18083.3912908243,34.2,4
"342",18250.5372454095,34.3,4
"343",18399.8241914839,34.4,4
"344",18569.1119707244,34.5,4
"345",18743.7495492807,34.6,4
"346",18902.63953838,34.7,4
"347",19082.959309817,34.8,4
"348",19255.4790451357,34.9,4
"349",19445.9163136382,35,4
"350",19618.1667152181,35.1,4
"351",19814.7875799972,35.2,4
"352",20034.3740434447,35.3,4
"353",20206.3870503968,35.4,4
"354",20399.0747822049,35.5,4
"355",20602.8704883974,35.6,4
"356",20819.7307589063,35.7,4
"357",21054.2216288389,35.8,4
"358",21267.053479009,35.9,4
"359",21490.039851826,36,4
"360",21720.292145532,36.1,4
"361",21943.8667231485,36.2,4
"362",22165.1900575169,36.3,4
"363",22387.4466843466,36.4,4
"364",22609.9814280916,36.5,4
"365",22824.3294655702,36.6,4
"366",23051.5112751209,36.7,4
"367",23282.7160959164,36.8,4
"368",23472.8492939604,36.9,4
"369",23712.1538180278,37,4
"370",23948.7617863548,37.1,4
"371",24175.8557812672,37.2,4
"372",24384.2201377409,37.3,4
"373",24604.7211742754,37.4,4
"374",24824.561770402,37.5,4
"375",25038.0185886937,37.6,4
"376",25267.7872901445,37.7,4
"377",25493.942424002,37.8,4
"378",25718.919467082,37.9,4
"379",25969.0077588279,38,4
"380",26184.6109784638,38.1,4
"381",26415.0147607642,38.2,4
"382",26655.9507752738,38.3,4
"383",26881.64811223,38.4,4
"384",27117.275462941,38.5,4
"385",27370.7213563673,38.6,4
"386",27623.0301602475,38.7,4
"387",27866.4151599539,38.8,4
"388",28122.408466253,38.9,4
"389",28389.595722662,39,4
"390",28639.6443580982,39.1,4
"391",28912.0982339037,39.2,4
"392",29167.4557131386,39.3,4
"393",29422.9146151545,39.4,4
"394",29658.1925519536,39.5,4
"395",29947.4632699201,39.6,4
"396",30181.9383631092,39.7,4
"397",30458.2801754455,39.8,4
"398",30725.2894638666,39.9,4
"399",30980.871472653,40,4
"400",31237.6040016607,40.1,4
"401",31506.6574390523,40.2,4
"402",31756.2047563373,40.3,4
"403",32020.4935417662,40.4,4
"404",32285.3444120789,40.5,4
"405",32553.5313322024,40.6,4
"406",32791.3951198939,40.7,4
"407",33052.3996527128,40.8,4
"408",33307.0641639247,40.9,4
"409",33562.1849373706,41,4
"410",33840.3769196639,41.1,4
"411",34122.6516809866,41.2,4
"412",34432.8225194769,41.3,4
"413",34727.485967629,41.4,4
"414",35015.1956250444,41.5,4
"415",35294.4084721786,41.6,4
"416",35586.0678191748,41.7,4
"417",35892.712642303,41.8,4
"418",36202.7235911477,41.9,4
"419",36504.4178374511,42,4
"420",36832.5573274931,42.1,4
"421",37140.7888497728,42.2,4
"422",37445.6305904451,42.3,4
"423",37764.2180601039,42.4,4
"424",38059.7638794105,42.5,4
"425",38371.4287079586,42.6,4
"426",38708.1419234083,42.7,4
"427",39012.8361799089,42.8,4
"428",39315.454738856,42.9,4
"429",39641.9050671667,43,4
"430",39951.3874657183,43.1,4
"431",40258.7707727476,43.2,4
"432",40588.439039008,43.3,4
"433",40907.5855173019,43.4,4
"434",41224.0254298955,43.5,4
"435",41527.0458198515,43.6,4
"436",41831.0373866992,43.7,4
"437",42137.4564430377,43.8,4
"438",42452.0624352983,43.9,4
"439",42765.9919632659,44,4
"440",43077.0217015554,44.1,4
"441",43378.2293935755,44.2,4
"442",43709.134598859,44.3,4
"443",44046.6958359666,44.4,4
"444",44413.4748021019,44.5,4
"445",44746.6495933993,44.6,4
"446",45107.2886543683,44.7,4
"447",45464.6800667708,44.8,4
"448",45854.6785111673,44.9,4
"449",46253.9185069334,45,4
"450",46644.3667584699,45.1,4
"451",47000.7773252551,45.2,4
"452",47403.9973872361,45.3,4
"453",47816.3714417812,45.4,4
"454",48247.3701454198,45.5,4
"455",48669.9422738678,45.6,4
"456",49054.5770111466,45.7,4
"457",49477.7970458743,45.8,4
"458",49907.0067906791,45.9,4
"459",50306.7783188723,46,4
"460",50696.1677286388,46.1,4
"461",51124.5943880847,46.2,4
"462",51535.3930426444,46.3,4
"463",51961.747751562,46.4,4
"464",52346.7916350012,46.5,4
"465",52772.7351728375,46.6,4
"466",53143.6970377071,46.7,4
"467",53521.0007910021,46.8,4
"468",53953.3858220155,46.9,4
"469",54345.3135278337,47,4
"470",54764.2625689117,47.1,4
"471",55170.1325593977,47.2,4
"472",55568.0468738143,47.3,4
"473",55964.2691291597,47.4,4
"474",56398.0006636171,47.5,4
"475",56801.0808655437,47.6,4
"476",57183.0606204344,47.7,4
"477",57607.200523933,47.8,4
"478",58034.1999878565,47.9,4
"479",58490.7741303846,48,4
"480",58932.4484779435,48.1,4
"481",59387.8679090939,48.2,4
"482",59844.9900513523,48.3,4
"483",60294.5816473917,48.4,4
"484",60768.3171782661,48.5,4
"485",61227.8632978509,48.6,4
"486",61724.2497988693,48.7,4
"487",62187.2869293891,48.8,4
"488",62661.2287989004,48.9,4
"489",63134.6803564891,49,4
"490",63592.3814707093,49.1,4
"491",64054.6311905219,49.2,4
"492",64570.4296651994,49.3,4
"493",65006.114916211,49.4,4
"494",65486.0026351709,49.5,4
"495",65939.1058580917,49.6,4
"496",66396.0871361266,49.7,4
"497",66894.3208438163,49.8,4
"498",67341.7686092195,49.9,4
"499",0.591848876995309,0.2,4
"500",1.97360632836287,0.3,4
"501",1.97360632836287,0.4,4
"502",2.8998994530523,0.5,4
"503",3.8411754005882,0.6,4
"504",5.20184216058863,0.7,4
"505",6.12303660396879,0.8,4
"506",6.87785425576001,0.9,4
"507",8.23874762514112,1,4
"508",8.91090840945274,1.1,4
"509",10.4686166644249,1.2,4
"510",12.3126321278855,1.3,4
"511",13.4064714483603,1.4,4
"512",14.0003791558529,1.5,4
"513",16.726889070421,1.6,4
"514",17.6861847586911,1.7,4
"515",19.8588733855535,1.8,4
"516",21.702396754256,1.9,4
"517",23.0173089639834,2,4
"518",24.4057883252384,2.1,4
"519",26.0432241598561,2.2,4
"520",27.6330886000405,2.3,4
"521",28.7685412603407,2.4,4
"522",30.5661795936247,2.5,4
"523",31.2262265545955,2.6,4
"524",33.9691547748714,2.7,4
"525",34.5211055268688,2.8,4
"526",36.8311839361542,2.9,4
"527",38.4351501686655,3,4
"528",40.0182431940764,3.1,4
"529",40.9711647805616,3.2,4
"530",42.7408607835686,3.3,4
"531",44.0955077454636,3.4,4
"532",44.7347138290962,3.5,4
"533",47.0064800973542,3.6,4
"534",48.6520888909537,3.7,4
"535",50.4062109110158,3.8,4
"536",51.4643273894018,3.9,4
"537",53.1796920977936,4,4
"538",54.7219757716252,4.1,4
"539",56.3946901200202,4.2,4
"540",57.1606690229402,4.3,4
"541",58.2276242214758,4.4,4
"542",60.7081885485588,4.5,4
"543",61.1478271538916,4.6,4
"544",63.0133561956305,4.7,4
"545",63.8943421248088,4.8,4
"546",66.295949462907,4.9,4
"547",68.1912923144054,5,4
"548",68.5767244094728,5.1,4
"549",71.0530129546651,5.2,4
"550",71.5754146429471,5.3,4
"551",73.2627282226546,5.4,4
"552",74.0595741286595,5.5,4
"553",76.012052293179,5.6,4
"554",77.8455302766726,5.7,4
"555",79.1589535950486,5.8,4
"556",79.490193339725,5.9,4
"557",81.4919655638218,6,4
"558",82.6524576538637,6.1,4
"559",84.6186302016621,6.2,4
"560",85.8225414913671,6.3,4
"561",87.7187367249432,6.4,4
"562",89.5826096129549,6.5,4
"563",90.2738901386224,6.6,4
"564",92.3393962464774,6.7,4
"565",94.1241964155381,6.8,4
"566",95.3507094952339,6.9,4
"567",97.461086894349,7,4
"568",98.4580714895329,7.1,4
"569",99.8313110428302,7.2,4
"570",101.744339095982,7.3,4
"571",103.690871339845,7.4,4
"572",104.637498995258,7.5,4
"573",106.033128178042,7.6,4
"574",107.847592316964,7.7,4
"575",109.126748410877,7.8,4
"576",110.106692042482,7.9,4
"577",112.917910199932,8,4
"578",114.801132935954,8.1,4
"579",116.035428089182,8.2,4
"580",117.569699608481,8.3,4
"581",118.48464303255,8.4,4
"582",120.056081872989,8.5,4
"583",124.226674378799,8.6,4
"584",125.379459278204,8.7,4
"585",126.613182974452,8.8,4
"586",128.616189280432,8.9,4
"587",131.573579841948,9,4
"588",137.2649159451,9.1,4
"589",143.882137204491,9.2,4
"590",151.5421984671,9.3,4
"591",156.386420467733,9.4,4
"592",165.435728440658,9.5,4
"593",179.23199984264,9.6,4
"594",191.448041343447,9.7,4
"595",206.286353794895,9.8,4
"596",221.126708001311,9.9,4
"597",237.17720121002,10,4
"598",258.46816310519,10.1,4
"599",283.326957544672,10.2,4
"600",309.006370441397,10.3,4
"601",333.559321579908,10.4,4
"602",356.780305780446,10.5,4
"603",383.036054688674,10.6,4
"604",410.116478930826,10.7,4
"605",432.62377697771,10.8,4
"606",456.482160053803,10.9,4
"607",481.320272858551,11,4
"608",503.937721722634,11.1,4
"609",528.097411575851,11.2,4
"610",554.675128845251,11.3,4
"611",579.470998919356,11.4,4
"612",601.720723661555,11.5,4
"613",627.315077781583,11.6,4
"614",650.21877659414,11.7,4
"615",675.148702732321,11.8,4
"616",698.511770034302,11.9,4
"617",721.32705146451,12,4
"618",744.204836179481,12.1,4
"619",769.743277108789,12.2,4
"620",798.878853693446,12.3,4
"621",820.834029027042,12.4,4
"622",849.813175817172,12.5,4
"623",874.035603534456,12.6,4
"624",899.37187242292,12.7,4
"625",928.61433307704,12.8,4
"626",962.427764494475,12.9,4
"627",989.791768672328,13,4
"628",1022.60884512926,13.1,4
"629",1049.61000619364,13.2,4
"630",1084.51230940922,13.3,4
"631",1118.18022833092,13.4,4
"632",1152.48894291266,13.5,4
"633",1182.64876633121,13.6,4
"634",1219.01259067312,13.7,4
"635",1250.1601471296,13.8,4
"636",1284.60705134658,13.9,4
"637",1318.70027971315,14,4
"638",1351.65368063358,14.1,4
"639",1387.4372460544,14.2,4
"640",1419.75043795109,14.3,4
"641",1454.59609761893,14.4,4
"642",1482.96067397779,14.5,4
"643",1520.05945008711,14.6,4
"644",1549.44684318288,14.7,4
"645",1580.90268670518,14.8,4
"646",1618.61825429783,14.9,4
"647",1652.01076198781,15,4
"648",1692.87281324066,15.1,4
"649",1722.0898687342,15.2,4
"650",1757.46521465323,15.3,4
"651",1790.80632775083,15.4,4
"652",1825.07684637999,15.5,4
"653",1857.77004237318,15.6,4
"654",1896.48032487677,15.7,4
"655",1932.64909100149,15.8,4
"656",1966.6346086321,15.9,4
"657",2005.95835718867,16,4
"658",2045.92511312785,16.1,4
"659",2084.04998320806,16.2,4
"660",2120.46018078384,16.3,4
"661",2159.3113195368,16.4,4
"662",2199.99842589185,16.5,4
"663",2241.60277229722,16.6,4
"664",2280.88469222732,16.7,4
"665",2323.60061638989,16.8,4
"666",2367.40353525591,16.9,4
"667",2407.02384103931,17,4
"668",2451.97104989828,17.1,4
"669",2492.34186141748,17.2,4
"670",2536.11028698964,17.3,4
"671",2573.95498815625,17.4,4
"672",2621.36530320537,17.5,4
"673",2665.97229701231,17.6,4
"674",2708.10004288171,17.7,4
"675",2752.94511026573,17.8,4
"676",2793.02853031323,17.9,4
"677",2834.55341853717,18,4
"678",2877.20004995375,18.1,4
"679",2922.31194864484,18.2,4
"680",2964.54675759632,18.3,4
"681",3006.11890787126,18.4,4
"682",3046.70170812901,18.5,4
"683",3091.77104722704,18.6,4
"684",3139.59357032163,18.7,4
"685",3186.98209201018,18.8,4
"686",3235.73881808787,18.9,4
"687",3278.97727655563,19,4
"688",3325.64575659217,19.1,4
"689",3380.22571625726,19.2,4
"690",3433.98248508032,19.3,4
"691",3486.16234926833,19.4,4
"692",3538.87217031335,19.5,4
"693",3592.23503625065,19.6,4
"694",3651.41376184225,19.7,4
"695",3711.3712994657,19.8,4
"696",3762.36059403259,19.9,4
"697",3825.63434836395,20,4
"698",3883.37938242874,20.1,4
"699",3941.42027077694,20.2,4
"700",4000.42826977469,20.3,4
"701",4052.28208272786,20.4,4
"702",4111.455584066,20.5,4
"703",4173.88522928635,20.6,4
"704",4232.77941202925,20.7,4
"705",4290.31487876956,20.8,4
"706",4349.87955949629,20.9,4
"707",4412.64134853603,21,4
"708",4466.58169760122,21.1,4
"709",4525.59906063274,21.2,4
"710",4579.73645450812,21.3,4
"711",4643.63403769824,21.4,4
"712",4702.20525498948,21.5,4
"713",4758.74818847126,21.6,4
"714",4815.65780965899,21.7,4
"715",4873.48491391772,21.8,4
"716",4943.26579216224,21.9,4
"717",5007.38815962387,22,4
"718",5075.12712356485,22.1,4
"719",5144.51293982603,22.2,4
"720",5210.29216371735,22.3,4
"721",5278.23249327936,22.4,4
"722",5350.31325411623,22.5,4
"723",5415.98358252766,22.6,4
"724",5488.85316834211,22.7,4
"725",5559.12930613043,22.8,4
"726",5627.46302977056,22.9,4
"727",5712.61278441649,23,4
"728",5790.75657278015,23.1,4
"729",5867.7529213368,23.2,4
"730",5941.21481535792,23.3,4
"731",6021.46455825967,23.4,4
"732",6095.58921125997,23.5,4
"733",6177.72781572476,23.6,4
"734",6255.6361895492,23.7,4
"735",6329.08286665334,23.8,4
"736",6409.91321331679,23.9,4
"737",6488.07620053718,24,4
"738",6568.67571564373,24.1,4
"739",6638.27148830019,24.2,4
"740",6716.75697305679,24.3,4
"741",6797.53466215938,24.4,4
"742",6867.09411790884,24.5,4
"743",6947.73631260084,24.6,4
"744",7025.11798473358,24.7,4
"745",7096.55999649349,24.8,4
"746",7173.81226139837,24.9,4
"747",7257.27868957614,25,4
"748",7338.92883094227,25.1,4
"749",7425.61938861375,25.2,4
"750",7516.96114072286,25.3,4
"751",7600.87764860732,25.4,4
"752",7680.76418306084,25.5,4
"753",7769.34926807903,25.6,4
"754",7859.11698615715,25.7,4
"755",7944.21977958854,25.8,4
"756",8037.59936523535,25.9,4
"757",8116.61330961666,26,4
"758",8218.94844232874,26.1,4
"759",8312.10552854264,26.2,4
"760",8412.04513437945,26.3,4
"761",8495.6096078847,26.4,4
"762",8591.01162798663,26.5,4
"763",8690.26753872482,26.6,4
"764",8782.52448264525,26.7,4
"765",8873.55069869121,26.8,4
"766",8966.20947620993,26.9,4
"767",9053.52061234193,27,4
"768",9149.45821571361,27.1,4
"769",9244.43450450562,27.2,4
"770",9345.21056696436,27.3,4
"771",9432.71698403524,27.4,4
"772",9519.81951125881,27.5,4
"773",9618.29985108266,27.6,4
"774",9698.5472024158,27.7,4
"775",9798.32774972808,27.8,4
"776",9887.50005524177,27.9,4
"777",9980.93567999597,28,4
"778",10071.1544260468,28.1,4
"779",10156.1897881273,28.2,4
"780",10257.6661177106,28.3,4
"781",10365.2695163305,28.4,4
"782",10467.8325193447,28.5,4
"783",10575.9936591184,28.6,4
"784",10677.003358257,28.7,4
"785",10784.0646970187,28.8,4
"786",10889.3651000586,28.9,4
"787",10999.0050701631,29,4
"788",11100.4966416466,29.1,4
"789",11200.5861487901,29.2,4
"790",11317.9438437712,29.3,4
"791",11416.1785620364,29.4,4
"792",11541.7361255927,29.5,4
"793",11634.5228684475,29.6,4
"794",11760.6952313611,29.7,4
"795",11861.4401557056,29.8,4
"796",11973.6906455267,29.9,4
"797",12085.4867934952,30,4
"798",12194.1415294731,30.1,4
"799",12302.1990095973,30.2,4
"800",12407.4199566386,30.3,4
"801",12516.60705342,30.4,4
"802",12631.1873816647,30.5,4
"803",12731.4352630852,30.6,4
"804",12843.0026979113,30.7,4
"805",12947.4130952281,30.8,4
"806",13058.1642516536,30.9,4
"807",13164.5315108681,31,4
"808",13283.104183017,31.1,4
"809",13377.4805583333,31.2,4
"810",13491.8154942675,31.3,4
"811",13598.948985385,31.4,4
"812",13721.8505338073,31.5,4
"813",13835.9208282496,31.6,4
"814",13951.5529570563,31.7,4
"815",14066.5489703824,31.8,4
"816",14190.3744298769,31.9,4
"817",14327.3065324481,32,4
"818",14466.1426237409,32.1,4
"819",14615.3373071506,32.2,4
"820",14751.1095712595,32.3,4
"821",14874.3779806885,32.4,4
"822",15039.6173656476,32.5,4
"823",15196.8301719163,32.6,4
"824",15352.5226261105,32.7,4
"825",15509.8032984152,32.8,4
"826",15661.4284029109,32.9,4
"827",15807.183755421,33,4
"828",15977.9415076444,33.1,4
"829",16130.4559539814,33.2,4
"830",16289.469445279,33.3,4
"831",16448.5047061322,33.4,4
"832",16610.6381287186,33.5,4
"833",16771.5580455853,33.6,4
"834",16929.8018490304,33.7,4
"835",17089.5670976677,33.8,4
"836",17255.8777826885,33.9,4
"837",17393.4432008207,34,4
"838",17555.8318989547,34.1,4
"839",17712.1278894436,34.2,4
"840",17864.6440792394,34.3,4
"841",18023.3501432711,34.4,4
"842",18177.6560853149,34.5,4
